1805;Impressioni di Settembre;Celebration 1972-2012;Premiata Forneria Marconi;1972;5:44
1806;T'innamorerai;T'Innamorerai;Marco Masini;1993;5:4
1807;Tu corri!;Fuego;Gemelli Diversi;2002-09-26;4:14
1808;Il vitello dal piede di balsa;Gattini;Elio e le Storie Tese;2009;3:14
1809;Oro;Odissea;Mango;1986;4:30
1810;Ho Visto Un Re;Enzo Jannacci - I Miti;Enzo Jannacci;2000-09-01;3:59
1811;Il mio canto libero;Il canzoniere italiano; vol. 2 (Basi musicali);Lucio Battisti;2011-04-04;5:35
1812;Dammi solo un minuto - 2014 Remaster;Rotolando respirando (2014 Remaster);Pooh;1977-01-01;4:35
1813;Pensiero - 2014 Remaster;Opera prima (Remastered Version);Pooh;1971-01-01;3:48
1814;Vivere il mio tempo;Infinito;Litfiba;1999-05-18;4:25
1815;Fine Mese;Fine Mese;La Mandirola;2020-08-15;3:15
1816;La Canzone Dell Amore Perduto;Fleurs;Franco Battiato;1999-01-01;3:25
1817;Nord sud ovest est;Nord Sud Ovest Est;883;1993;4:30
1818;L'isola che non c'è;Sono Solo Canzonette;Edoardo Bennato;1980-03-09;4:0
1819;Tieni il tempo;La Donna Il Sogno & Il Grande Incubo;883;1995;3:35
1820;Una canzone d'amore;La Donna Il Sogno & Il Grande Incubo;883;1995;5:33
1821;Te Lo Leggo Negli Occhi;Fleurs;Franco Battiato;1999-01-01;3:3
1822;Il mio corpo che cambia;Infinito;Litfiba;1999-05-18;4:1
1823;Ti Voglio Bene;111 (Centoundici);Tiziano Ferro;2003-01-01;4:48
1824;Quando - 2017 Remaster;Sotto 'o sole (Remastered Version);Pino Daniele;1991-12-14;3:33
1825;Bum Bum;In Vacanza da Una Vita;Irene Grandi;1995;4:16
1826;Amore Che Vieni; Amore Che Val;Fleurs;Franco Battiato;1999-01-01;2:27
1827;Bruci la città;Irene Grandi.Hits;Irene Grandi;2007-05-11;3:33
1828;Sei la più bella del mondo;Manifesto;Raf;1995-06-08;4:44
1829;Mi Fai Stare Bene;Mi Fai Stare Bene;Biagio Antonacci;1998-01-01;3:45
1830;Shpalman;Gattini;Elio e le Storie Tese;2009;3:33
1831;La solitudine;Laura Pausini;Laura Pausini;1993-04-23;4:0
1832;Guendalina;Guendalina;La Mandirola;2021-05-10;2:35
1833;Urlando contro il cielo;Lambrusco; coltelli; rose & pop corn [Remastered Version];Ligabue;1991;3:37
1834;Amore bello;Gira Che Ti Rigira Amore Bello;Claudio Baglioni;1973-05-02;5:48
1835;Non è un film;Domani smetto;Articolo 31;2002-03-22;4:11
1836;Il funkytarro;Così Com' è;Articolo 31;1996-05-14;4:50
1837;Confusa E Felice;Confusa E Felice;Carmen Consoli;1997-01-01;3:38
1838;Sole Spento;El Topo Grand Hotel;Timoria;2001-02-16;4:19
1839;Strani amori;The Best of Laura Pausini - E ritorno da te;Laura Pausini;2001-10-12;4:17
1840;Senza Vento;Viaggio Senza Vento (Ed. Deluxe);Timoria;1993;3:35
1841;Sangue Impazzito;Viaggio Senza Vento (Ed. Deluxe);Timoria;1993;4:37
1842;Sei grande;Lei; gli amici e tutto il resto;Nek;1997-02-21;3:57
1843;Ti Scatterò Una Foto;Nessuno È Solo;Tiziano Ferro;2006-01-01;4:31
1844;Ti sento vivere;La Donna Il Sogno & Il Grande Incubo;883;1995;3:54
1845;Tutti I Miei Sbagli;Microchip Emozionale;Subsonica;2000-01-01;4:3
1846;Dolcenera;Fabrizio De André Opere Complete;Fabrizio De André;1999-12-03;4:59
1847;Xdono;Rosso Relativo;Tiziano Ferro;2001-01-01;4:1
1848;La Mia Storia Tra Le Dita;Destinazione Paradiso;Gianluca Grignani;1995-01-01;5:9
1849;Con un deca;Hanno Ucciso L'uomo Ragno;883;1992;4:57
1850;Imbranato;Rosso Relativo;Tiziano Ferro;2001-01-01;5:3
1851;Coccodrilli;Samuele Bersani;Samuele Bersani;1997-06-16;4:3
1852;Gocce di memoria;Ladra Di Vento;Giorgia;2003-09-08;4:14
1853;Me So' Mbriacato;Bar Della Rabbia;Mannarino;2009-01-01;3:27
1854;Meraviglioso;San Siro Live (Deluxe Edition);Negramaro;2008-11-21;4:3
1855;El diablo;El Diablo;Litfiba;1990-11-19;4:28
1856;Nuova Ossessione;Amorematico;Subsonica;2002-01-01;4:42
1857;Se tornerai;La Dura Legge Del Gol;883;1998;3:39
1858;La Cura Giusta;Viaggio Senza Vento (Ed. Deluxe);Timoria;1993;4:50
1859;Fata Morgana;Terremoto;Litfiba;1992-12-04;5:13
1860;La regola dell'amico;La Dura Legge Del Gol;883;1998;4:5
1861;Le Cose Che Non Dici;Rosso Relativo;Tiziano Ferro;2001-01-01;3:57
1862;Rotolando Verso Sud;L'Uomo Sogna Di Volare;Negrita;2005;4:45
1863;Almeno stavolta;Nek The Best of: L'anno zero;Nek;2003-10-10;3:25
1864;Tutta la notte;Tutta la notte;Mauro Tummolo;2019-07-05;3:43
1865;Bocca di rosa;Fabrizio De André Opere Complete;Fabrizio De André;1999-12-03;3:5
1866;Un Senso;Buoni O Cattivi (Remastered 2017);Vasco Rossi;2004-04-02;4:5
1867;7000 Caffè;3;Alex Britti;2003-01-01;3:35
1868;Strada facendo;Strada Facendo;Claudio Baglioni;1981-06-12;5:35
1869;Marmellata #25;Maggese;Cesare Cremonini;2005-06-10;4:42
1870;Via del campo;Fabrizio De André Opere Complete;Fabrizio De André;1999-12-03;2:29
1871;La guerra di Piero;Fabrizio De André Opere Complete;Fabrizio De André;1999-12-03;3:1
1872;Di sole e d'azzurro;Senza Ali;Giorgia;2001-02-21;4:16
1873;La Mia Signorina;Arrivi E Partenze;Neffa;2001-01-01;3:22
1874;Spirale ovale;Domani smetto;Articolo 31;2002-03-22;3:52
1875;Al capolinea;Leonard (Deluxe Edition);Sir Oblio;2017;4:1
1876;Nina;I grandi successi;Mario Castelnuovo;2019-10-25;4:48
1877;San francisco - Live;Live in Sabbioneta;Bobby Solo, Roberto Bobo Facchinetti, Giorgio Antoniazzi, Antenore Adami, Luca Olivieri, Davide Jazz Man, Marco Quagliozzi, Roberto Cetoli, Stefano Franco, Luca Velletri;2017;3:35
1878;Nell'aria;Grandi successi;Marcella Bella;2019-10-04;3:55
1879;La sedia di lillà;Grandi successi;Alberto Fortis;2020-02-28;6:59
1880;La storia della nostra vita;La storia della nostra vita;Big Tia;2016-05-25;3:37
1881;Tutto quello che un uomo;Dalla pace del mare lontano;Sergio Cammariere;2002-09-28;4:10
1882;Genuino;Genuino;Chiarulli;2020-06-13;3:53
1883;Sti core nnammurate;Sti core nnammurate;Alessandro Forte;2019-05-28;3:31
1884;Napule È;Pino Daniele DOC;Pino Daniele;2006-01-01;3:46
1885;Amore senza fine - 2017 Remaster;Quando;Pino Daniele;2015-04-18;4:19
1886;Sara non piangere;Medina;Pino Daniele;2001-02-06;4:29
1887;Il Fascino Della Solitudine;The Bridge;Zinzi;2020-07-31;2:11
1888;Yrol 257;The Bridge;Zinzi;2020-07-31;5:55
1889;Quelli che benpensano (feat. Riccardo Sinigallia);La Morte Dei Miracoli & Diff. Coupling;Frankie HI-NRG MC, Riccardo Sinigallia;1998-05-12;4:9
1890;Solo io;Ancora un altro passo;Alessandro Forte;2020-10-30;3:53
1891;Via;Strada Facendo;Claudio Baglioni;1981-06-12;5:13
1892;Sotto Casa;Sotto Casa;Max Gazzè;2013-01-01;3:57
1893;Ho perso le parole - 2008 Remaster;Radiofreccia (Colonna Sonora Originale) [20° Anniversario] [2018 Remaster];Ligabue;1998-10-08;4:28
1894;Ricordati di me;In Questo Mondo Di Ladri;Antonello Venditti;1988-07-01;5:19
1895;Il battito animale;Cannibali;Raf;1993-10-01;4:39
1896;Quattro amici - Remastered;Canzoni Eterne (Remastered);Gino Paoli;2018-09-15;4:51
1897;Una Carezza In Un Pugno - Remastered;Azzurro (2011 Remaster);Adriano Celentano;1968;2:56
1898;Samarcanda;Il Grande Sogno;Roberto Vecchioni;1984-01-01;4:9
1899;Ci vorrebbe un amico;Gli Anni '80;Antonello Venditti;1990-04-01;3:53
1900;Mi aiuti a vivere;Mi aiuti a vivere;Leonardo Chiarulli;2021-07-09;3:30
1901;Una carezza in un pugno;Una carezza in un pugno;Eduardo Diodato;2021-07-15;3:35
1902;Soliloquio;Soliloquio;Sir Oblio;2021-09-08;5:20
1903;Margherita - Cover;Margherita (Cover);Lady Margaret;1976;3:29
1904;Immagini;Immagini;Noemi Cirilli;2022-02-11;3:55
1905;Draghistan;Draghistan;Sir Oblio;2022-03-28;3:50
1906;Come si cambia;Le Mie Canzoni;Fiorella Mannoia;2013-05-27;3:50
1907;Cervo a primavera;Cervo A Primavera;Riccardo Cocciante;1980-02-22;4:10
1908;Ci vorrebbe un amico;TuttoVenditti;Antonello Venditti;2012-11-06;3:53
1909;Teorema;Schiavo Senza Catene;Marco Ferradini;2014-09-21;4:53
1910;Strada facendo;Tutti Qui;Claudio Baglioni;2005-10-26;5:34
1911;Ti Sento;Melanchólia;Matia Bazar;1991-01-01;4:15
1912;Tarzan Boy;Living In The Background;Baltimora;1985-01-01;6:18
1913;Io vagabondo;Tutto Nomadi Dove si va;Nomadi;2012-10-30;3:54
1914;Dolce Vita;Ryan Paris;Ryan Paris;1984-01-01;3:49
1915;La vita è adesso;La Vita E' Adesso;Claudio Baglioni;1985-11-15;5:25
1916;Giulia - Remastered;Stile libero (Remastered Version);Gianni Togni;1984;4:46
1917;Vita spericolata;Sarà migliore;Vasco Rossi;2013-03-12;4:43
1918;Self Control;Self Control;Raf;1984-01-01;3:58
1919;Via Margutta;Barbarossa Social Club;Luca Barbarossa;2011;4:16
1920;Io amo - 2003 Remaster;I Grandi Successi (2013 Remaster);Fausto Leali;2013-10-01;4:10
1921;Lei verrà;Odissea;Mango;1986;4:5
1922;Spiagge;Prometeo;Renato Zero;1991;4:8
1923;La notte dei pensieri;L'Amore Vuole Amore;Michele Zarrillo;1997-05-19;5:32
1924;Farfallina;Luca Carboni;Luca Carboni;1987-09-26;5:20
1925;Viva la mamma;ABBI DUBBI;Edoardo Bennato;1989;3:27
1926;Questione di feeling;Sulle labbra e nel pensiero- I grandi successi;Riccardo Cocciante, Mina;2013-05-28;4:35
1927;Vamos a la Playa;The Singles 83/87;Righeira;2017-10-27;3:37
1928;La Stagione Dell'Amore - Remastered;Orizzonti Perduti (2008 Remastered Edition);Franco Battiato;1983;3:49
1929;I Like Chopin;Portrait;Gazebo;1994-06-01;4:51
1930;Bella d'estate;Adesso;Mango;1987;5:15
1931;Nell'aria;Un'ora con...;Marcella Bella;2012-09-25;3:56
1932;Questo piccolo grande amore;Baglioni;Claudio Baglioni;2003-07-23;5:36
1933;Silvia lo sai;Luca Carboni;Luca Carboni;1987-09-26;4:58
1934;Kalimba de Luna;Tony Esposito;Tony Esposito;1985;5:12
1935;Tenax;Tenax;Diana Est;1982;3:32
1936;La notte vola;La notte vola;Lorella Cuccarini;2012-03-30;3:26
1937;Canzoni;Canzoni;Mietta;1990;4:1
1938;Bambini;Stato Di Calma Apparente;Paola Turci;2006-10-15;4:24
1939;1950;1950;Amedeo Minghi;1983-10-01;4:36
1940;Storie di tutti i giorni;Storie di Canzoni;Riccardo Fogli;2011-04-15;3:54
1941;Se m'innamoro;Greatest Hits;Ricchi E Poveri;2010-12-28;3:24
1942;Ti lascerò;I Grandi Successi;Anna Oxa; Fausto Leali;2006-02-01;4:0
1943;Siamo solo noi;Siamo Solo Noi;Vasco Rossi;1981-06-26;5:55
1944;Bravi Ragazzi (Bravo Muchachos);I Successi Di Miguel Bosè;Miguel Bosé;2007-07-13;4:6
1945;Via;Tutti Qui;Claudio Baglioni;2005-10-26;5:13
1946;Una storia importante;Eros 30 (Deluxe Version);Eros Ramazzotti;2014-10-27;4:8
1947;Tanz bambolina;Alberto Camerini;Alberto Camerini;1997-08-11;3:29
1948;Semplice;Luna;Gianni Togni;1983-07-01;4:27
1949;Gente Di Mare;Grandes Exitos;Umberto Tozzi;2001-03-02;3:54
1950;Cuccurucucù - Remastered;La Voce Del Padrone (Remastered);Franco Battiato;1981;4:14
1951;Quando nasce un amore;Pensami Per Te;Anna Oxa;1988-02-26;3:59
1952;Cosa Resterà Degli Anni 80;Cosa resterà degli anni 80;Raf;1989-02-07;5:12
1953;Ti sposerò perché;Musica è;Eros Ramazzotti;1988-06-27;4:1
1954;L'estate sta finendo - 1985;Best of Righeira (Le meilleur des annees 80);Righeira;1983;3:47
1955;Crêuza de mä - New Mix 2014;Creuza de ma;Fabrizio De André;1984;6:15
1956;Malinconia;Storie... D'amore;Riccardo Fogli;2008-11-21;4:1
1957;E Ti Vengo A Cercare - Remastered 2008;Fisiognomica (2008 Remastered Edition);Franco Battiato;1988;3:52
1958;Quello che le donne non dicono;Canzoni Per Parlare;Fiorella Mannoia;1988-07-08;4:1
1959;Perdere l'amore;Perdere l'amore;Massimo Ranieri;1988-02-26;4:11
1960;Su Di Noi;Ciao;Pupo;1991;5:20
1961;Firenze - Canzone triste;Viaggi e Intemperie;Ivan Graziani;1980-07-20;4:57
1962;Sarà perché ti amo;Ricchi e Poveri;Ricchi E Poveri;2009-01-15;3:3
1963;Maracaibo;Aurora;Lu Colombo;1984-01-01;3:53
1964;Avrai;Al centro;Claudio Baglioni;2018-02-23;5:20
1965;Con il nastro rosa;Una giornata uggiosa;Lucio Battisti;1980;5:21
1966;Noi Ragazzi Di Oggi;Canta En Italiano;Luis Miguel;1985-06-18;3:41
1967;Nostalgia canaglia;Tutto Al Bano;Al Bano, Romina Power;2007-02-03;3:46
1968;Fiore Di Maggio;Fabio Concato;Fabio Concato;1984-01-01;3:53
1969;Serenella;Alberto Camerini Cantaitalia;Alberto Camerini;1999;3:53
1970;E non finisce mica il cielo;La neve; il cielo; l'immenso;Mia Martini;2005-07-27;4:3
1971;Centro Di Gravità Permanente - Remastered;La Voce Del Padrone (Remastered);Franco Battiato;1981;3:59
1972;Felicità;Felicità;Al Bano And Romina Power;1982;3:13
1973;Se mi lasci non vale;Da Manuela A Pensami;Julio Iglesias;1978-08-29;3:4
1974;Hotel Supramonte;Fabrizio De André (Indiano);Fabrizio De André;1981-11-25;4:32
1975;Nu jeans e 'na maglietta;60;Nino D'Angelo;2018-03-23;4:54
1976;Ci Sarà (There Will Be);Le Nostre Emozioni - Our Emotions;Al Bano, Romina Power;2008-01-25;3:35
1977;Ti Pretendo;Cosa resterà degli anni 80;Raf;1989-02-07;4:25
1978;Andamento lento;1998…e I miei grandi successi;Tullio De Piscopo;1998;4:16
1979;Non so che darei;I successi;Alan Sorrenti;1999-04-05;4:9
1980;La leva calcistica della classe '68;Titanic;Francesco De Gregori;1982-06-09;4:18
1981;Per Elisa;Alice Canta Battiato;Alice;1997-01-01;3:36
1982;I maschi;Hitstory Deluxe Edition;Gianna Nannini;2015-10-30;4:32
1983;Mamma Maria;The Collection;Ricchi E Poveri;1998;2:55
1984;Almeno tu nell'universo - Original Version;Martini Mia...;Mia Martini;2011-07-08;5:6
1985;Morirò Per Te - 2001 Remaster;Italiana Vol. 1;Mina;1982-11;4:19
1986;Rock 'n' Roll Robot;Rita & Rudy;Alberto Camerini;1981-06-28;3:10
1987;Un'estate al mare;Voce Che Grida (Priate Edition);Giuni Russo;2009-08-17;3:23
1988;Non voglio mica la luna;Fiordaliso;Fiordaliso;2001-07-01;4:2
1989;Maledetta primavera;Collection;Loretta Goggi;2000;4:13
1990;Tropicana;Gruppo Italiano;Gruppo Italiano;2002-01-24;3:30
1991;Non l'hai mica capito - Remastered 2020;Colpa D'Alfredo 40° RPLAY Special Edition;Vasco Rossi;1980;3:49
1992;L'amour Toujours (Small Mix);L'Amour Toujour;Gigi D'Agostino;2014-05-30;4:2
1993;Piccolo uomo;La musica che mi gira intorno;Mia Martini;1994-12-05;5:18
1994;Una vita da mediano;Miss Mondo [Remastered Version];Ligabue;1999;3:55
1995;Alta marea (Don't Dream It's Over);Benvenuti In Paradiso;Antonello Venditti;1991-07-01;5:36
1996;Se stiamo insieme;Tutti I Miei Sogni;Riccardo Cocciante;2006-03-03;4:39
1997;Donna con te;Anni 90;Anna Oxa;2013-07-23;3:59
1998;Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio;Europop;Eiffel 65, Gabry Ponte;1999;4:43
1999;Stella gemella;Dove C'è Musica;Eros Ramazzotti;1996-06-16;4:41
2000;50 Special;...Squérez?;Lùnapop;1999-11-30;3:27
2001;Ballando Al Buio;Di Volpi; Di Vizi E Di Virtu';Stadio;1995-01-01;4:15
2002;Io sono qui;Io Sono Qui;Claudio Baglioni;1995-09-26;5:13
2003;Vivo per lei;Bocelli (Remastered);Andrea Bocelli, Giorgia;1995-03-17;4:25
2004;Sei La Piu Bella Del Mondo;Manifesto;Raf;1995-06-08;4:44
2005;Amici mai;Le Donne;Antonello Venditti;2009-02-12;5:15
2006;Si o no (Please don't go);Spiagge E Lune;Fiorello;1997-10-20;3:37
2007;Non è tempo per noi;Ligabue [Remastered Version];Ligabue;1990;3:32
2008;Portami con te;Portami Con Te;Gigi D'Alessio;1999-05-10;4:24
2009;Cose della vita;Tutte storie;Eros Ramazzotti;1993-04-19;4:48
2010;Uomini soli;Uomini soli;Pooh;1990-03-03;4:5
2011;Vivere;Gli Spari Sopra (Remastered 2017);Vasco Rossi;1993-10-07;5:29
2012;Senza pietà;Mie;Anna Oxa;2004-02-27;4:40
2013;Alta marea (Don't Dream It's Over);Le Donne;Antonello Venditti;2009-02-12;5:14
2014;Con te partirò;Bocelli (Remastered);Andrea Bocelli;1995-03-17;4:10
2015;Ho messo via;Sopravvissuti e sopravviventi [Remastered Version];Ligabue;1993;4:46
2016;Più bella cosa;Dove C'è Musica;Eros Ramazzotti, Luca Bignardi;1996-06-16;4:27
2017;Un'Estate Italiana (Notti Magiche) - Original Version;Un'Estate Italiana (Notti Magiche) [Giorgio Moroder Remix 2014];Edoardo Bennato, Gianna Nannini;2014-06-03;4:12
2018;Gli Spari Sopra (Celebrate);Gli Spari Sopra (Remastered 2017);Vasco Rossi;1993-10-07;3:29
2019;Ho Imparato A Sognare;Xxx;Negrita;1997;4:13
2020;Cinque giorni;L'Amore Vuole Amore;Michele Zarrillo;1997-05-19;4:8
2021;Iris (Tra Le Tue Poesie);Mi Fai Stare Bene;Biagio Antonacci;1998-01-01;3:58
2022;Strani amori;Laura;Laura Pausini;1994-02-26;4:15
2023;Un Giorno Migliore;...Squérez?;Lùnapop;1999-11-30;4:10
2024;Sally;Nessun Pericolo...Per Te (Remastered 2017);Vasco Rossi;1996-10-28;4:43
2025;Mare mare;The Best Of;Luca Carboni;1984-02-07;4:35
2026;Mama Maé;Reset;Negrita;1999;4:16
2027;Sei tu o lei - Quello che voglio;Quello che voglio;Alex Baroni;1998-07-20;4:22
2028;In vacanza con me;Mangio Troppa Cioccolata;Giorgia;1997-09-05;3:45
2029;Acida;Acidoacida;Prozac+;1998-01-01;2:37
2030;Se bastasse una canzone;Eros;Eros Ramazzotti, Luca Bignardi;1997-10-22;5:23
2031;Quanti Anni Hai;Canzoni Per Me (Remastered 2017);Vasco Rossi;1998-04-18;4:44
2032;Se adesso te ne vai;Il Mio Tempo;Massimo Di Cataldo;2001-06-29;4:4
2033;Il Cielo D'Irlanda;Le Canzoni;Fiorella Mannoia;1993-11-18;4:14
2034;La Cura;L'Imboscata;Franco Battiato;1996-01-01;4:3
2035;Lasciarsi Un Giorno A Roma;Niccolò Fabi;Niccolò Fabi;1998-01-01;4:38
2036;Cercami;Segreto Amore;Renato Zero;2010-11-16;5:40
2037;L'aurora;Dove C'è Musica;Eros Ramazzotti, Humberto Gatica;1996-06-16;5:35
2038;Bella stronza;Il Cielo Della Vergine;Marco Masini;1994-12-01;5:21
2039;Spaccacuore;Freak;Samuele Bersani;1994-07-30;4:22
2040;Discolabirinto;Microchip Emozionale;Subsonica;2000-01-01;5:1
2041;Girasole;Girasole;Giorgia;1999-04-14;3:52
2042;Sex;Xxx;Negrita;1997;3:22
2043;Quelli che benpensano (feat. Riccardo Sinigallia);Novanta Forever;Frankie HI-NRG MC, Riccardo Sinigallia;2009-04-24;4:10
2044;Amici come prima;Anni 90;Paola & Chiara;2013-07-23;4:7
2045;Le ragazze;Best of Luca Carboni;Luca Carboni;2013-07-29;4:42
2046;Liberi di liberi da;Studio sessions vol. 1;Dirotta Su Cuba;2016-09-23;3:59
2047;Non amarmi;Novanta Forever;Francesca Alotta, Aleandro Baldi;2009-04-24;4:57
2048;Giudizi universali;Samuele Bersani;Samuele Bersani;1997-06-16;3:55
2049;Sotto questo sole;Le donne di Modena;Francesco Baccini, Ladri Di Biciclette;1998-02-04;4:17
2050;Acqua e Sale;Mina Celentano;MINACELENTANO;1998;4:42
2051;Spirito;Spirito;Litfiba;1995-05-18;4:41
2052;In assenza di te;La mia risposta;Laura Pausini;1998-10-15;4:27
2053;Ragazzo Fortunato - Remastered 2012;Backup 1987-2012;Jovanotti;2012-01-01;4:48
2054;Vorrei incontrarti fra cent'anni (feat. Tosca);Vorrei incontrarti fra cent'anni;Ron, Tosca;1996-03-06;3:56
2055;Gente come noi;Ivana Spagna;Ivana Spagna;2007-06-28;4:7
2056;Supercafone - '99;Comunque vada sarà un successo (Nuova Edizione '99);Piotta;1999;3:50
2057;Non c'è;Laura Pausini;Laura Pausini;1993-04-23;4:38
2058;Primavera (You To Me Are Everything);Donna;Marina Rei;1997-01-01;4:30
2059;Capelli;Il Giardiniere;Niccolò Fabi;1997-01-01;4:14
2060;E poi;Greatest Hits (Le Cose Non Vanno Mai come Credi);Giorgia;2002-06-12;4:27
2061;L'Emozione Non Ha voce (Io Non So Parlar D'Amore);Unicamentecelentano;Adriano Celentano;2006-01-01;4:7
2062;Attenti al lupo;Cambio;Lucio Dalla;1990-09-11;4:20
2063;La Favola Di Adamo Ed Eva;La Favola Di Adamo Ed Eva;Max Gazzè;1998-01-01;4:23
2064;T'appartengo;T'appartengo;Ambra Angiolini;1994-01-01;3:26
2065;Fotoromanza;Puzzle;Gianna Nannini;1984-11-27;4:27
2066;Bella;Lorenzo 1997 - L'Albero;Jovanotti;1997-02-17;4:36
2067;La crisi;Zero;Bluvertigo;1999-10-22;3:56
2068;Un'Estate Fa;Monaco '74;Delta V;2001-01-01;3:54
2069;Una Musica Può Fare;La Favola Di Adamo Ed Eva;Max Gazzè;1998-01-01;4:11
2070;Oggi Sono Io;it.pop;Alex Britti;1998-01-01;3:48
2071;Cohiba;Il Dado;Daniele Silvestri;1996-10-25;5:15
2072;Vento D'Estate;Max Gazzè: The Best Of Platinum;Niccolò Fabi, Max Gazzè;2007-01-01;3:46
2073;Non È Per Sempre;Non È Per Sempre;Afterhours;1999-01-01;3:57
2074;Amore Di Plastica;Due Parole;Carmen Consoli;1996-01-01;4:4
2075;Un Raggio Di Sole;Lorenzo 1999 - Capo Horn;Jovanotti;1999-06-21;4:51
